date,code,open,high,low,close,preclose,volume,amount,adjustflag
2024-02-08,sz.000858,134.8000,136.1200,132.7000,133.5900,133.8700,24374798,3267001019.2800,3
2024-02-19,sz.000858,138.9000,138.9500,134.7800,136.1500,133.5900,28857883,3951748629.5500,3
2024-02-20,sz.000858,136.0000,137.0000,133.0000,134.3800,136.1500,21181874,2841706723.7500,3
2024-02-21,sz.000858,133.4000,142.6800,132.8400,141.0200,134.3800,46656281,6492866976.9800,3
2024-02-22,sz.000858,140.1100,141.6600,139.4300,141.1000,141.0200,18840109,2646660001.4800,3
2024-02-23,sz.000858,141.0400,143.3800,140.0500,141.7100,141.1000,18439323,2613714172.2200,3
2024-02-26,sz.000858,141.5000,142.2800,139.0500,139.7600,141.7100,13994707,1961062779.9000,3
2024-02-27,sz.000858,139.0100,139.8000,138.0500,139.7600,139.7600,15061741,2092382020.6200,3
2024-02-28,sz.000858,139.7600,141.4000,138.7700,139.5300,139.7600,19619411,2753522611.3500,3
2024-02-29,sz.000858,139.0000,142.3300,138.7000,142.2500,139.5300,17660377,2496984973.3800,3
2024-03-01,sz.000858,142.0500,143.7800,140.8800,142.5900,142.2500,15881306,2261267887.4100,3
2024-03-04,sz.000858,141.5100,142.2000,140.0400,140.3300,142.5900,15430682,2170817658.1800,3
2024-03-05,sz.000858,139.9800,141.8800,139.3300,141.5900,140.3300,16001586,2251931872.9800,3
2024-03-06,sz.000858,141.0000,141.3000,138.5100,139.0600,141.5900,17652769,2459134905.9400,3
2024-03-07,sz.000858,139.0600,139.9800,138.2500,138.2500,139.0600,11219842,1559868152.0300,3
2024-03-08,sz.000858,138.0600,139.1300,136.6600,138.4200,138.2500,12245203,1687886718.8600,3
2024-03-11,sz.000858,138.3500,141.2900,138.0200,141.1600,138.4200,19356925,2713055196.9200,3
2024-03-12,sz.000858,141.1700,149.3000,141.1700,148.3100,141.1600,45079147,6608708732.8500,3
2024-03-13,sz.000858,147.5000,149.1800,147.1400,147.7600,148.3100,17912970,2649479635.4800,3
2024-03-14,sz.000858,147.2000,151.0000,147.0600,149.5600,147.7600,22227356,3320434207.3800,3
2024-03-15,sz.000858,149.0000,154.7800,148.8000,152.4900,149.5600,23887367,3639737822.8400,3
2024-03-18,sz.000858,152.4000,154.6600,150.7100,153.5000,152.4900,18987361,2908432466.1800,3
2024-03-19,sz.000858,153.8800,158.9700,153.5400,157.3700,153.5000,33882634,5328394236.7100,3
2024-03-20,sz.000858,156.8800,158.2600,155.4900,156.9500,157.3700,16160021,2535854998.2100,3
2024-03-21,sz.000858,156.9000,158.5400,155.6500,156.6100,156.9500,13643008,2139591363.2300,3
2024-03-22,sz.000858,156.4000,156.7600,152.3600,153.4300,156.6100,20156403,3098381510.5700,3
2024-03-25,sz.000858,152.5100,152.9000,150.0000,151.7200,153.4300,16167547,2447539788.4900,3
2024-03-26,sz.000858,151.7700,155.3800,151.7700,155.2200,151.7200,18088963,2787590493.5300,3
2024-03-27,sz.000858,155.0000,155.3000,152.6000,152.6600,155.2200,12363048,1899180647.4300,3
2024-03-28,sz.000858,152.6600,155.3400,152.0500,153.1000,152.6600,14419203,2217801274.6400,3
2024-03-29,sz.000858,153.1000,155.0200,152.5600,153.5100,153.1000,8834848,1358438656.5900,3
2024-04-01,sz.000858,154.5000,158.5600,154.5000,157.2800,153.5100,17726202,2788229516.4400,3
2024-04-02,sz.000858,157.0000,157.1800,154.8600,155.5000,157.2800,11410098,1779060166.6700,3
2024-04-03,sz.000858,155.9000,156.9700,153.3000,154.6000,155.5000,9826116,1522506389.6200,3
2024-04-08,sz.000858,152.0000,152.0000,147.0500,147.2900,154.6000,27000663,4002147876.3300,3
2024-04-09,sz.000858,146.5000,148.2100,145.6800,146.4800,147.2900,13039729,1909631397.0100,3
2024-04-10,sz.000858,146.2000,146.5000,142.1400,143.1200,146.4800,17167574,2464329866.9300,3
2024-04-11,sz.000858,142.6000,142.6600,140.6000,142.3400,143.1200,15994283,2264027608.8900,3
2024-04-12,sz.000858,142.0000,143.4500,140.1000,140.4900,142.3400,13407310,1895837989.0100,3
2024-04-15,sz.000858,140.6000,147.9800,140.0600,147.3200,140.4900,25429182,3701903874.9400,3
2024-04-16,sz.000858,146.6000,147.1600,144.3100,144.9700,147.3200,13567789,1976125482.8900,3
2024-04-17,sz.000858,144.5300,145.5400,143.8000,145.3000,144.9700,13702335,1982007044.0800,3
2024-04-18,sz.000858,144.0700,146.7800,143.3000,144.9800,145.3000,15245280,2213439016.5300,3
2024-04-19,sz.000858,143.9800,144.5000,141.9900,142.9000,144.9800,12726175,1818608488.1100,3
2024-04-22,sz.000858,142.9000,146.4800,142.9000,144.5600,142.9000,14036604,2035476601.3100,3
2024-04-23,sz.000858,144.0000,147.4900,143.9700,147.0300,144.5600,17171181,2507417591.4600,3
2024-04-24,sz.000858,147.9300,149.2000,146.0000,148.9800,147.0300,14225100,2103883224.0100,3
2024-04-25,sz.000858,148.5000,149.3500,147.0200,148.9800,148.9800,10077553,1496358807.6000,3
2024-04-26,sz.000858,149.2000,152.7000,149.2000,152.2500,148.9800,17946172,2719514005.5000,3
2024-04-29,sz.000858,151.0000,156.5600,150.0100,151.7500,152.2500,27538469,4217464058.7400,3
2024-04-30,sz.000858,152.3000,153.4900,150.4300,150.4300,151.7500,15529607,2359135139.9100,3
2024-05-06,sz.000858,153.4400,158.3300,153.4000,155.0100,150.4300,31679595,4940155160.9600,3
2024-05-07,sz.000858,155.0000,156.4200,153.5500,155.9400,155.0100,14549977,2265634112.4100,3
2024-05-08,sz.000858,155.9800,156.3200,154.3500,155.0000,155.9400,10107370,1567926317.4400,3
2024-05-09,sz.000858,154.3300,155.6900,153.7300,154.8400,155.0000,11327468,1750315446.5100,3
2024-05-10,sz.000858,155.0000,155.8900,152.8000,154.4300,154.8400,10251379,1579216046.1700,3
2024-05-13,sz.000858,152.8000,152.9800,150.2700,151.1000,154.4300,17262826,2608851173.0500,3
2024-05-14,sz.000858,151.1000,151.8500,150.0300,151.3400,151.1000,11345529,1713073765.3000,3
2024-05-15,sz.000858,151.3300,151.8300,150.5000,151.3700,151.3400,7842841,1186554216.7700,3
2024-05-16,sz.000858,151.7000,155.0800,150.7100,154.0500,151.3700,14937612,2289335629.0600,3
2024-05-17,sz.000858,154.0000,156.4300,153.2100,156.4100,154.0500,16184342,2509981114.0400,3
2024-05-20,sz.000858,156.4000,159.8000,156.4000,157.3000,156.4100,19373643,3066112975.9600,3
2024-05-21,sz.000858,156.8000,157.1800,155.0900,156.5400,157.3000,8803686,1374785552.7400,3
2024-05-22,sz.000858,156.0100,156.4100,154.2700,155.1200,156.5400,10847769,1682580309.1600,3
2024-05-23,sz.000858,155.0000,155.9700,153.3200,153.6000,155.1200,8988893,1383814569.8300,3
2024-05-24,sz.000858,152.8600,153.1300,151.0000,151.1500,153.6000,11203941,1700150955.4100,3
2024-05-27,sz.000858,151.1400,152.3000,150.5800,151.5800,151.1500,10156716,1535721670.4700,3
2024-05-28,sz.000858,151.6000,151.9400,150.0000,150.0300,151.5800,10387436,1566391577.6700,3
2024-05-29,sz.000858,150.0500,150.9900,148.8600,149.2100,150.0300,9102373,1363621239.5100,3
2024-05-30,sz.000858,148.9500,148.9500,145.9100,146.2600,149.2100,16111129,2363289777.5600,3
2024-05-31,sz.000858,146.9000,147.9900,146.6000,146.7000,146.2600,13141188,1934209403.1600,3
2024-06-03,sz.000858,146.8900,147.2500,144.6500,145.9800,146.7000,14092998,2051213337.6100,3
2024-06-04,sz.000858,145.9800,148.1000,145.5000,147.7800,145.9800,10302099,1514138600.8300,3
2024-06-05,sz.000858,147.7200,148.0000,145.6500,145.7600,147.7800,11114765,1629419453.8100,3
2024-06-06,sz.000858,146.0100,146.6200,144.0600,144.9000,145.7600,12730851,1844855885.9100,3
2024-06-07,sz.000858,145.5000,145.5500,141.9000,142.3400,144.9000,15869270,2266797197.9100,3
2024-06-11,sz.000858,141.4000,141.4000,138.0000,138.4800,142.3400,20665469,2873140131.8500,3
2024-06-12,sz.000858,138.1000,139.8300,137.5500,137.9000,138.4800,15452411,2136862848.6400,3
2024-06-13,sz.000858,137.8900,138.1000,134.4400,134.5600,137.9000,24362284,3301287598.4200,3
2024-06-14,sz.000858,134.2000,135.7000,132.0900,135.6800,134.5600,28721911,3851661909.4100,3
2024-06-17,sz.000858,134.4000,136.1600,131.3000,135.7300,135.6800,24627240,3299559711.3600,3
2024-06-18,sz.000858,135.0000,137.3400,133.4200,133.8900,135.7300,20298120,2740736863.2400,3
2024-06-19,sz.000858,134.1800,135.3000,132.8300,134.2200,133.8900,13704527,1839596879.5300,3
